customer_id,country,gender,membership_tier,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,age,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,reviews_given,avg_review_score,returns_made,wishlist_items,newsletter_subscribed,customer_tenure_days,orders_per_year,reviews_per_order,returns_per_order,churned
C07149,South Korea,Male,Free,Clothing & Apparel,Mobile,Credit Card,Email Campaign,40,9,617.69,62.71,245,2,4.7,0,5,1,227,14.481277533039648,0.2222222222222222,0.0,1
C07150,United States,Female,Silver,Books,Desktop,Debit Card,Organic Search,43,67,2264.61,38.93,60,26,4.8,5,5,0,180,135.95416666666668,0.3880597014925373,0.07462686567164178,0
C07151,France,Female,Silver,Toys & Games,Mobile,PayPal,Organic Search,66,10,555.96,61.19,64,3,4.5,0,10,1,2290,1.5949781659388647,0.3,0.0,0
C07152,United States,Male,Free,Clothing & Apparel,Desktop,Credit Card,Email Campaign,18,1,15.51,16.93,1,0,3.5,0,1,0,7,52.17857142857143,0.0,0.0,1
C07153,Brazil,Female,Platinum,Automotive,Desktop,PayPal,Organic Search,18,14,4072.2,284.48,24,2,4.8,0,2,1,367,13.93324250681199,0.14285714285714285,0.0,0
C07154,United States,Female,Free,Electronics,Mobile,Credit Card,Direct,39,21,3678.31,196.12,60,4,4.0,1,0,1,191,40.15837696335078,0.19047619047619047,0.047619047619047616,0
C07155,Germany,Male,Silver,Electronics,Mobile,Credit Card,Email Campaign,39,16,1758.07,102.46,14,5,4.6,0,2,1,452,12.929203539823009,0.3125,0.0,0
C07156,UAE,Female,Gold,Electronics,Mobile,PayPal,Social Media,23,18,986.78,52.07,56,5,4.5,0,3,0,418,15.72846889952153,0.2777777777777778,0.0,0
C07157,Singapore,Female,Free,Jewelry & Accessories,Tablet,Debit Card,Social Media,33,26,3101.07,117.11,356,3,3.3,0,1,1,42,226.10714285714286,0.11538461538461539,0.0,0
C07158,France,Other,Silver,Home & Kitchen,Mobile,UPI / Digital Wallet,Organic Search,44,23,498.6,23.93,1,1,4.3,2,1,0,860,9.768313953488372,0.043478260869565216,0.08695652173913043,0
C07159,United States,Female,Free,Food & Grocery,Mobile,UPI / Digital Wallet,Direct,28,68,6750.62,103.94,49,9,4.4,6,1,0,345,71.99130434782609,0.1323529411764706,0.08823529411764706,0
C07160,Australia,Female,Free,Home & Kitchen,Mobile,Debit Card,Social Media,40,76,4156.22,55.74,31,7,4.7,0,2,1,459,60.47712418300654,0.09210526315789473,0.0,0
C07161,Italy,Female,Silver,Toys & Games,Mobile,Debit Card,Social Media,30,6,353.03,53.97,136,0,4.5,0,4,0,232,9.446120689655173,0.0,0.0,0
C07162,United States,Male,Free,Electronics,Mobile,Debit Card,Social Media,30,2,58.21,33.55,24,0,3.4,0,9,1,307,2.3794788273615635,0.0,0.0,0
C07163,United States,Male,Free,Electronics,Desktop,Credit Card,Direct,26,20,555.62,29.77,141,1,4.1,0,1,1,325,22.476923076923075,0.05,0.0,0
C07164,Brazil,Male,Free,Electronics,Mobile,Debit Card,Paid Ad,39,6,194.81,31.51,31,1,4.1,0,3,1,145,15.113793103448277,0.16666666666666666,0.0,0
C07165,Japan,Other,Free,Toys & Games,Desktop,Debit Card,Social Media,39,1,139.58,127.66,5,0,3.9,0,0,0,505,0.7232673267326732,0.0,0.0,0
C07166,Brazil,Male,Silver,Beauty & Personal Care,Desktop,Debit Card,Referral,33,11,577.5,56.05,2,1,4.7,1,2,1,301,13.348006644518271,0.09090909090909091,0.09090909090909091,0
C07167,United Kingdom,Male,Silver,Toys & Games,Desktop,Credit Card,Social Media,30,2,169.9,95.41,50,0,4.3,0,7,0,493,1.4817444219066938,0.0,0.0,0
C07168,France,Male,Free,Books,Desktop,Credit Card,Organic Search,32,5,304.59,66.99,34,0,4.6,0,2,0,1205,1.5155601659751037,0.0,0.0,0
C07169,Germany,Male,Free,Books,Desktop,Credit Card,Organic Search,37,9,424.17,44.91,13,3,4.6,0,2,1,551,5.965970961887478,0.3333333333333333,0.0,0
C07170,Germany,Female,Free,Pet Supplies,Mobile,UPI / Digital Wallet,Email Campaign,54,3,166.36,60.42,48,0,4.8,0,1,0,1004,1.0913844621513944,0.0,0.0,0
C07171,Singapore,Male,Silver,Sports & Outdoors,Mobile,UPI / Digital Wallet,Referral,29,24,1789.32,65.98,173,2,4.5,0,4,0,2076,4.222543352601156,0.08333333333333333,0.0,0
C07172,India,Male,Silver,Electronics,Mobile,Debit Card,Organic Search,35,3,166.58,52.28,9,1,4.2,0,0,1,66,16.602272727272727,0.3333333333333333,0.0,0
C07173,United States,Female,Platinum,Clothing & Apparel,Mobile,Bank Transfer,Social Media,41,5,369.58,81.56,168,1,3.1,0,0,1,1589,1.1493077407174324,0.2,0.0,0
C07174,United States,Male,Free,Toys & Games,Mobile,Credit Card,Paid Ad,28,16,4569.76,333.07,121,4,3.3,0,4,1,168,34.785714285714285,0.25,0.0,0
C07175,United States,Female,Free,Pet Supplies,Desktop,Credit Card,Email Campaign,39,13,828.35,65.77,58,4,3.6,0,3,1,217,21.881336405529954,0.3076923076923077,0.0,0
C07176,United States,Male,Silver,Sports & Outdoors,Mobile,Debit Card,Direct,51,20,2537.63,119.86,0,7,3.9,2,16,1,1297,5.632228218966846,0.35,0.1,0
C07177,United States,Female,Silver,Books,Desktop,Credit Card,Organic Search,35,22,797.35,40.29,4,3,3.9,2,0,1,299,26.87458193979933,0.13636363636363635,0.09090909090909091,0
C07178,Brazil,Female,Free,Clothing & Apparel,Mobile,Credit Card,Email Campaign,45,57,7695.95,132.36,42,22,3.6,4,9,0,2043,10.190528634361232,0.38596491228070173,0.07017543859649122,0
C07179,India,Male,Free,Home & Kitchen,Mobile,Bank Transfer,Email Campaign,34,7,236.84,33.35,57,1,4.8,0,6,1,1703,1.5013211978860834,0.14285714285714285,0.0,0
C07180,Canada,Female,Silver,Sports & Outdoors,Mobile,Credit Card,Email Campaign,44,4,68.07,17.8,15,1,3.8,0,0,1,284,5.144366197183098,0.25,0.0,0
C07181,United States,Female,Gold,Home & Kitchen,Mobile,UPI / Digital Wallet,Organic Search,35,5,103.2,18.48,18,1,4.5,0,4,1,619,2.9503231017770597,0.2,0.0,0
C07182,India,Male,Silver,Electronics,Tablet,Debit Card,Organic Search,18,11,503.78,46.67,5,3,4.6,0,14,0,257,15.633268482490273,0.2727272727272727,0.0,0
C07183,United States,Male,Gold,Clothing & Apparel,Mobile,Bank Transfer,Organic Search,38,71,5924.19,73.57,109,28,3.7,5,5,0,1156,22.43317474048443,0.39436619718309857,0.07042253521126761,0
C07184,India,Male,Free,Office Supplies,Tablet,Credit Card,Organic Search,36,5,99.97,22.64,63,1,4.6,0,21,0,1956,0.9336656441717791,0.2,0.0,0
C07185,United States,Female,Silver,Health & Wellness,Desktop,Bank Transfer,Email Campaign,43,42,1603.35,38.55,14,5,3.1,1,2,1,1347,11.388641425389755,0.11904761904761904,0.023809523809523808,0
C07186,Brazil,Female,Silver,Electronics,Mobile,Debit Card,Paid Ad,21,6,410.67,79.02,32,0,4.7,0,5,0,788,2.781091370558376,0.0,0.0,0
C07187,Spain,Male,Free,Electronics,Desktop,Debit Card,Paid Ad,31,18,585.0,37.4,35,6,4.7,1,3,1,99,66.4090909090909,0.3333333333333333,0.05555555555555555,0
C07188,United States,Male,Gold,Sports & Outdoors,Desktop,Debit Card,Paid Ad,50,31,5671.46,164.71,78,6,4.3,2,3,1,13,870.9807692307692,0.1935483870967742,0.06451612903225806,0
C07189,United States,Female,Silver,Home & Kitchen,Mobile,PayPal,Paid Ad,20,17,1338.31,82.69,32,6,4.5,1,4,0,123,50.48170731707317,0.35294117647058826,0.058823529411764705,0
C07190,Australia,Male,Free,Pet Supplies,Mobile,PayPal,Organic Search,37,3,106.03,30.95,74,0,4.4,0,0,1,579,1.8924870466321244,0.0,0.0,0
C07191,United States,Female,Gold,Sports & Outdoors,Desktop,Credit Card,Organic Search,32,12,2489.59,240.32,17,4,4.2,0,1,0,361,12.141274238227146,0.3333333333333333,0.0,0
C07192,United States,Male,Free,Food & Grocery,Desktop,PayPal,Organic Search,20,17,1096.86,62.74,73,2,4.5,1,5,1,469,13.239339019189764,0.11764705882352941,0.058823529411764705,0
C07193,UAE,Male,Platinum,Electronics,Mobile,Debit Card,Social Media,45,12,2615.73,201.82,20,1,4.5,1,4,1,10,438.3,0.08333333333333333,0.08333333333333333,0
C07194,United States,Female,Silver,Sports & Outdoors,Mobile,Debit Card,Paid Ad,44,3,132.09,49.64,15,1,4.4,0,15,1,195,5.619230769230769,0.3333333333333333,0.0,0
C07195,India,Male,Free,Clothing & Apparel,Desktop,Bank Transfer,Paid Ad,36,22,3363.53,170.92,52,2,4.4,2,0,1,663,12.119909502262443,0.09090909090909091,0.09090909090909091,0
C07196,United States,Male,Silver,Electronics,Desktop,Debit Card,Organic Search,35,4,147.28,40.24,22,0,4.2,0,12,1,421,3.470308788598575,0.0,0.0,0
C07197,Canada,Female,Silver,Sports & Outdoors,Mobile,PayPal,Organic Search,48,4,211.39,57.34,57,1,3.5,0,5,1,2883,0.5067637877211238,0.25,0.0,0
C07198,United States,Male,Free,Toys & Games,Tablet,UPI / Digital Wallet,Organic Search,25,1,46.65,51.39,48,0,3.7,0,8,1,429,0.8513986013986014,0.0,0.0,0
C07199,South Africa,Female,Free,Home & Kitchen,Mobile,Bank Transfer,Paid Ad,18,26,1793.56,65.96,104,6,3.7,2,14,0,1271,7.471675845790716,0.23076923076923078,0.07692307692307693,0
C07200,Sweden,Female,Silver,Electronics,Mobile,UPI / Digital Wallet,Organic Search,35,13,785.03,68.35,10,0,2.7,0,1,1,954,4.977201257861635,0.0,0.0,0
C07201,India,Male,Free,Pet Supplies,Mobile,Credit Card,Organic Search,35,2,154.52,74.97,21,0,4.6,0,7,0,89,8.207865168539326,0.0,0.0,0
C07202,Singapore,Male,Silver,Food & Grocery,Tablet,Debit Card,Organic Search,18,2,110.42,54.84,16,0,4.2,0,15,0,1339,0.5455563853622106,0.0,0.0,0
C07203,United States,Male,Silver,Home & Kitchen,Desktop,Debit Card,Organic Search,25,11,641.68,51.56,31,3,4.5,0,4,1,273,14.717032967032967,0.2727272727272727,0.0,0
C07204,South Africa,Male,Silver,Home & Kitchen,Mobile,Debit Card,Social Media,52,1,35.15,37.26,5,0,3.7,0,16,1,192,1.90234375,0.0,0.0,1
C07205,United States,Male,Silver,Health & Wellness,Mobile,Debit Card,Social Media,32,43,954.59,20.33,48,4,3.7,6,0,1,140,112.18392857142858,0.09302325581395349,0.13953488372093023,0
C07206,Brazil,Male,Silver,Health & Wellness,Mobile,PayPal,Organic Search,29,41,7395.68,160.52,55,11,3.8,2,4,1,88,170.17329545454547,0.2682926829268293,0.04878048780487805,0
C07207,United States,Female,Silver,Beauty & Personal Care,Desktop,PayPal,Paid Ad,48,6,759.95,125.92,26,2,4.2,0,2,0,894,2.4513422818791946,0.3333333333333333,0.0,0
C07208,Japan,Male,Silver,Sports & Outdoors,Mobile,Credit Card,Social Media,55,12,293.52,21.86,95,1,3.8,1,2,1,170,25.782352941176473,0.08333333333333333,0.08333333333333333,0
C07209,Canada,Male,Free,Sports & Outdoors,Desktop,PayPal,Organic Search,33,2,49.46,25.41,72,0,4.8,0,2,1,637,1.1467817896389325,0.0,0.0,0
C07210,India,Male,Free,Toys & Games,Desktop,UPI / Digital Wallet,Organic Search,25,9,1054.85,108.6,36,1,3.9,1,0,0,1939,1.6953326456936566,0.1111111111111111,0.1111111111111111,1
C07211,United Kingdom,Male,Free,Clothing & Apparel,Desktop,Credit Card,Social Media,42,8,211.67,26.95,104,3,4.4,0,1,1,47,62.170212765957444,0.375,0.0,0
C07212,South Korea,Female,Silver,Toys & Games,Desktop,Credit Card,Referral,33,32,1925.6,56.24,0,7,4.1,0,4,0,604,19.350993377483444,0.21875,0.0,0
C07213,Canada,Female,Silver,Toys & Games,Mobile,Debit Card,Direct,43,5,363.84,66.91,19,1,3.9,0,11,1,1447,1.26209398756047,0.2,0.0,0
C07214,Germany,Female,Silver,Clothing & Apparel,Tablet,Debit Card,Social Media,56,13,2250.49,168.09,50,4,3.8,0,1,1,189,25.123015873015873,0.3076923076923077,0.0,0
C07215,India,Female,Gold,Automotive,Mobile,Credit Card,Organic Search,30,17,3050.23,170.99,5,4,3.1,0,9,1,301,20.62873754152824,0.23529411764705882,0.0,0
C07216,Sweden,Female,Free,Travel & Luggage,Mobile,Credit Card,Social Media,43,14,460.96,29.04,47,5,4.3,1,0,1,28,182.62500000000003,0.35714285714285715,0.07142857142857142,0
C07217,India,Female,Free,Electronics,Mobile,Buy Now Pay Later,Organic Search,29,1,42.44,47.44,34,0,4.3,0,3,0,87,4.198275862068965,0.0,0.0,0
C07218,United Kingdom,Female,Free,Home & Kitchen,Mobile,UPI / Digital Wallet,Social Media,43,55,4239.47,80.18,64,17,4.1,0,0,1,438,45.86472602739726,0.3090909090909091,0.0,0
C07219,Poland,Female,Silver,Books,Desktop,Bank Transfer,Organic Search,42,26,935.34,36.88,0,2,4.0,1,0,1,670,14.173880597014925,0.07692307692307693,0.038461538461538464,0
C07220,United States,Male,Platinum,Clothing & Apparel,Mobile,PayPal,Organic Search,36,6,954.08,138.32,7,0,4.6,0,7,0,22,99.61363636363636,0.0,0.0,0
C07221,United States,Female,Free,Beauty & Personal Care,Mobile,Debit Card,Organic Search,38,11,879.96,85.57,163,3,4.1,0,5,1,1502,2.6749334221038614,0.2727272727272727,0.0,0
C07222,United States,Female,Free,Automotive,Desktop,Buy Now Pay Later,Email Campaign,32,23,1204.22,48.82,92,8,4.9,1,2,0,190,44.21447368421053,0.34782608695652173,0.043478260869565216,0
C07223,Spain,Female,Free,Sports & Outdoors,Mobile,Debit Card,Direct,33,12,272.31,24.1,63,1,3.2,0,2,1,92,47.64130434782609,0.08333333333333333,0.0,0
C07224,Germany,Male,Free,Electronics,Mobile,PayPal,Paid Ad,40,4,167.56,40.7,113,1,4.1,0,0,1,1753,0.8334284084426697,0.25,0.0,0
C07225,United States,Female,Free,Jewelry & Accessories,Mobile,Debit Card,Social Media,35,13,289.59,24.14,11,2,3.3,0,10,0,286,16.602272727272727,0.15384615384615385,0.0,0
C07226,Turkey,Female,Free,Office Supplies,Desktop,Credit Card,Organic Search,34,16,1447.15,106.07,230,4,4.5,2,21,0,11,531.2727272727273,0.25,0.125,0
C07227,United States,Female,Free,Jewelry & Accessories,Mobile,Credit Card,Email Campaign,33,20,388.84,19.81,8,6,4.5,1,1,0,2015,3.6253101736972706,0.3,0.05,0
C07228,United States,Female,Silver,Books,Tablet,Debit Card,Organic Search,46,7,427.82,59.21,128,0,4.6,0,2,0,1037,2.465525554484089,0.0,0.0,0
C07229,Mexico,Female,Gold,Clothing & Apparel,Mobile,Debit Card,Paid Ad,58,4,964.8,251.86,49,0,4.1,0,5,1,1568,0.9317602040816326,0.0,0.0,0
C07230,India,Female,Platinum,Office Supplies,Desktop,Cryptocurrency,Referral,41,1,185.91,162.68,10,0,2.7,0,5,1,1037,0.3522179363548698,0.0,0.0,1
C07231,India,Male,Free,Electronics,Mobile,Credit Card,Social Media,52,11,1230.52,110.91,6,3,4.1,1,16,1,308,13.044642857142856,0.2727272727272727,0.09090909090909091,0
C07232,Poland,Male,Gold,Beauty & Personal Care,Mobile,Credit Card,Direct,31,15,3306.78,244.45,46,1,4.6,0,4,1,1476,3.7118902439024386,0.06666666666666667,0.0,1
C07233,Poland,Female,Free,Books,Desktop,Credit Card,Email Campaign,50,9,418.97,42.14,166,1,4.2,0,5,1,623,5.276484751203852,0.1111111111111111,0.0,0
C07234,Australia,Male,Platinum,Office Supplies,Desktop,PayPal,Organic Search,42,30,3479.74,127.57,35,2,3.1,2,8,1,211,51.931279620853076,0.06666666666666667,0.06666666666666667,0
C07235,Italy,Male,Free,Beauty & Personal Care,Mobile,Credit Card,Social Media,27,23,1994.95,77.77,147,5,4.7,0,10,1,195,43.08076923076923,0.21739130434782608,0.0,0
C07236,France,Male,Silver,Beauty & Personal Care,Tablet,Debit Card,Direct,29,5,484.05,104.76,105,0,3.6,0,1,0,27,67.63888888888889,0.0,0.0,0
C07237,United States,Male,Silver,Clothing & Apparel,Mobile,UPI / Digital Wallet,Organic Search,31,21,1704.21,74.63,125,6,4.4,0,1,1,1223,6.271668029435814,0.2857142857142857,0.0,0
C07238,United Kingdom,Male,Free,Electronics,Desktop,Credit Card,Organic Search,37,14,2061.34,166.23,146,2,3.7,1,4,0,83,61.60843373493976,0.14285714285714285,0.07142857142857142,0
C07239,United Kingdom,Female,Free,Electronics,Mobile,PayPal,Paid Ad,18,13,2542.82,206.6,95,3,3.3,1,9,0,802,5.920511221945137,0.23076923076923078,0.07692307692307693,0
C07240,Poland,Female,Free,Beauty & Personal Care,Mobile,Cryptocurrency,Email Campaign,37,21,881.39,49.11,75,2,4.4,1,12,0,1046,7.33293499043977,0.09523809523809523,0.047619047619047616,0
C07241,Japan,Female,Free,Beauty & Personal Care,Tablet,Credit Card,Organic Search,23,8,3800.69,435.87,158,0,4.1,0,12,1,58,50.37931034482759,0.0,0.0,0
C07242,India,Female,Free,Clothing & Apparel,Mobile,Credit Card,Email Campaign,50,40,1498.26,36.45,39,10,3.8,0,17,0,424,34.45754716981132,0.25,0.0,0
C07243,United Kingdom,Male,Platinum,Beauty & Personal Care,Tablet,Credit Card,Email Campaign,67,24,2750.23,109.34,177,8,4.2,2,1,0,501,17.497005988023954,0.3333333333333333,0.08333333333333333,0
C07244,Singapore,Male,Free,Books,Desktop,Debit Card,Organic Search,26,15,883.39,59.33,96,3,4.2,0,1,0,1595,3.4349529780564265,0.2,0.0,0
C07245,United Kingdom,Male,Platinum,Sports & Outdoors,Mobile,Credit Card,Email Campaign,41,28,2238.0,90.9,7,3,3.5,2,3,1,543,18.834254143646408,0.10714285714285714,0.07142857142857142,0
C07246,India,Male,Platinum,Clothing & Apparel,Mobile,Credit Card,Email Campaign,40,21,3686.58,178.02,78,6,4.2,1,4,1,975,7.866923076923078,0.2857142857142857,0.047619047619047616,0
C07247,Japan,Female,Free,Sports & Outdoors,Tablet,UPI / Digital Wallet,Direct,18,25,487.32,17.84,6,1,4.4,2,16,1,85,107.4264705882353,0.04,0.08,1
C07248,Spain,Female,Silver,Sports & Outdoors,Mobile,Credit Card,Organic Search,28,13,854.75,75.15,1,0,4.2,0,16,1,481,9.871621621621623,0.0,0.0,0
C07249,United States,Female,Gold,Electronics,Mobile,Credit Card,Organic Search,31,11,439.72,42.3,9,3,4.1,0,3,1,111,36.195945945945944,0.2727272727272727,0.0,0
C07250,United States,Female,Free,Sports & Outdoors,Desktop,Debit Card,Organic Search,45,9,541.22,67.08,62,1,3.5,0,3,1,2589,1.2696987253765935,0.1111111111111111,0.0,0
C07251,United Kingdom,Male,Free,Sports & Outdoors,Mobile,PayPal,Direct,27,15,628.48,45.19,55,5,4.7,1,1,0,669,8.189461883408072,0.3333333333333333,0.06666666666666667,0
C07252,Australia,Male,Silver,Health & Wellness,Mobile,PayPal,Organic Search,37,6,117.37,20.67,85,2,4.4,0,9,1,127,17.255905511811026,0.3333333333333333,0.0,0
C07253,Italy,Female,Silver,Food & Grocery,Mobile,PayPal,Direct,18,35,1033.98,28.77,64,5,4.5,1,4,0,351,36.42094017094017,0.14285714285714285,0.02857142857142857,0
C07254,Canada,Female,Gold,Electronics,Desktop,Bank Transfer,Email Campaign,18,5,337.25,75.12,18,0,4.7,0,5,0,606,3.0136138613861387,0.0,0.0,0
C07255,Sweden,Female,Free,Beauty & Personal Care,Mobile,Credit Card,Social Media,31,13,423.53,36.18,6,4,3.2,1,10,1,277,17.14169675090253,0.3076923076923077,0.07692307692307693,0
C07256,Poland,Female,Free,Home & Kitchen,Mobile,PayPal,Email Campaign,18,15,255.55,17.36,268,3,4.2,0,10,1,853,6.422919109026964,0.2,0.0,1
C07257,India,Male,Free,Clothing & Apparel,Mobile,PayPal,Organic Search,31,10,2413.18,274.29,228,3,3.5,0,1,1,1156,3.1596020761245676,0.3,0.0,0
C07258,United States,Male,Free,Beauty & Personal Care,Tablet,UPI / Digital Wallet,Organic Search,37,15,1331.75,87.59,32,4,4.5,0,2,1,10,547.875,0.26666666666666666,0.0,0
C07259,United Kingdom,Male,Silver,Toys & Games,Tablet,Credit Card,Organic Search,29,28,734.91,28.51,152,3,4.0,2,0,1,32,319.59375,0.10714285714285714,0.07142857142857142,0
C07260,United Kingdom,Female,Gold,Sports & Outdoors,Tablet,Debit Card,Social Media,40,3,394.97,146.25,51,0,3.8,0,2,1,424,2.584316037735849,0.0,0.0,0
C07261,Spain,Male,Silver,Electronics,Mobile,PayPal,Social Media,35,27,384.72,13.63,11,7,4.4,3,2,1,2,4930.875,0.25925925925925924,0.1111111111111111,0
C07262,UAE,Male,Silver,Toys & Games,Mobile,PayPal,Organic Search,28,1,75.24,69.44,164,0,4.9,0,0,1,2,182.625,0.0,0.0,0
C07263,Germany,Other,Free,Food & Grocery,Desktop,UPI / Digital Wallet,Email Campaign,20,16,282.39,19.93,160,3,4.1,2,9,0,87,67.17241379310344,0.1875,0.125,0
C07264,United Kingdom,Female,Gold,Books,Mobile,Debit Card,Organic Search,38,3,450.83,142.78,13,0,4.1,0,8,0,2228,0.49180879712746856,0.0,0.0,0
C07265,Spain,Male,Free,Clothing & Apparel,Desktop,Credit Card,Social Media,28,9,1118.73,114.52,36,1,3.8,0,2,1,1316,2.497910334346505,0.1111111111111111,0.0,0
C07266,Germany,Female,Free,Clothing & Apparel,Desktop,PayPal,Paid Ad,49,3,547.36,170.12,24,1,3.6,0,2,0,178,6.155898876404494,0.3333333333333333,0.0,0
C07267,United States,Female,Silver,Clothing & Apparel,Mobile,Debit Card,Paid Ad,28,16,771.01,43.77,2,3,4.7,0,5,1,173,33.78034682080925,0.1875,0.0,0
C07268,Australia,Male,Silver,Food & Grocery,Mobile,Debit Card,Organic Search,32,14,498.6,33.79,231,3,4.0,0,10,0,551,9.280399274047188,0.21428571428571427,0.0,1
C07269,United Kingdom,Female,Silver,Toys & Games,Mobile,Credit Card,Paid Ad,66,3,245.13,74.45,3,0,4.5,0,3,0,286,3.8312937062937062,0.0,0.0,0
C07270,India,Male,Silver,Clothing & Apparel,Tablet,Credit Card,Paid Ad,38,37,8976.68,238.28,2,10,4.5,4,0,1,283,47.753533568904594,0.2702702702702703,0.10810810810810811,0
C07271,United States,Male,Silver,Jewelry & Accessories,Mobile,PayPal,Organic Search,31,4,768.06,200.88,187,0,2.7,0,12,1,214,6.827102803738319,0.0,0.0,1
C07272,Italy,Male,Free,Toys & Games,Mobile,Bank Transfer,Direct,29,10,320.39,35.29,14,3,4.3,0,6,1,42,86.96428571428572,0.3,0.0,0
C07273,UAE,Male,Free,Electronics,Desktop,PayPal,Organic Search,30,4,104.63,22.85,40,1,4.3,0,1,1,351,4.162393162393162,0.25,0.0,0
C07274,United States,Female,Free,Jewelry & Accessories,Mobile,UPI / Digital Wallet,Paid Ad,37,74,4490.09,57.78,11,5,4.1,0,5,0,0,27028.5,0.06756756756756757,0.0,0
C07275,India,Male,Silver,Books,Mobile,Debit Card,Referral,47,50,3584.45,80.21,69,5,4.5,1,4,0,1263,14.459619952494062,0.1,0.02,1
C07276,United States,Male,Gold,Clothing & Apparel,Mobile,Credit Card,Paid Ad,39,28,3093.58,100.01,6,2,3.6,0,5,0,144,71.02083333333333,0.07142857142857142,0.0,0
C07277,United Kingdom,Female,Free,Sports & Outdoors,Desktop,Credit Card,Organic Search,34,6,392.47,69.41,2,1,3.8,0,6,1,152,14.417763157894736,0.16666666666666666,0.0,0
C07278,United States,Male,Silver,Sports & Outdoors,Mobile,UPI / Digital Wallet,Email Campaign,46,1,79.36,83.18,70,0,4.0,0,16,0,672,0.5435267857142857,0.0,0.0,0
C07279,United Kingdom,Male,Free,Electronics,Desktop,Credit Card,Paid Ad,55,14,354.42,27.17,34,2,3.6,1,0,0,901,5.675360710321865,0.14285714285714285,0.07142857142857142,0
C07280,France,Male,Free,Sports & Outdoors,Desktop,UPI / Digital Wallet,Organic Search,52,15,1487.09,88.09,69,1,4.9,0,0,0,371,14.767520215633423,0.06666666666666667,0.0,0
C07281,United States,Female,Free,Clothing & Apparel,Tablet,UPI / Digital Wallet,Paid Ad,41,20,720.72,36.66,71,4,4.5,2,4,1,265,27.566037735849054,0.2,0.1,0
C07282,United States,Female,Gold,Clothing & Apparel,Desktop,PayPal,Organic Search,51,14,943.27,75.36,122,2,4.9,0,1,0,132,38.73863636363636,0.14285714285714285,0.0,0
C07283,Canada,Female,Free,Office Supplies,Mobile,Credit Card,Social Media,44,13,2311.71,180.51,140,1,3.8,1,1,1,657,7.2271689497716896,0.07692307692307693,0.07692307692307693,0
C07284,Canada,Female,Silver,Health & Wellness,Mobile,Debit Card,Direct,23,48,1162.07,22.4,34,15,4.6,6,0,0,787,22.277001270648032,0.3125,0.125,0
